title,num_citations,year,excerpt,url,url_pdf,indicator,key_words
Performance improvement and energy consumption reduction in refrigeration systems using phase change material (PCM),122,2018,This paper presents a review of various research investigations on the application of phase change material (PCM) in refrigeration systems. Application of PCMs mostly in vapor …,https://www.sciencedirect.com/science/article/pii/S1359431118322439,,0,"chiller, phase change material"
Numerical study on ground source heat pump integrated with phase change material cooling storage system in office building,62,2015,… with phase change material (PCM… Chiller and cooling storage tank in series includes chiller priority mode and cooling storage tank priority mode. Chiller priority mode is operating chiller …,https://www.sciencedirect.com/science/article/pii/S1359431115005128,,0,"chiller, phase change material"
Cladding phase change materials in freezing and chilling zones of household refrigerator to improve thermal performance and environmental benefits,13,2022,"… The favourable properties of phase change material (PCM) in terms of its energy efficiency, … with freezing temperatures close to freezer and chiller compartments was considered for the …",https://www.sciencedirect.com/science/article/pii/S2352152X22014682,,0,"chiller, phase change material"
A fast chiller power demand response control strategy for buildings connected to smart grid,154,2015,"… power demand reductions, but the demand responses are … In this paper, a fast chiller power demand response control … reserves” by providing rapid demand responses to grid request …",https://www.sciencedirect.com/science/article/pii/S0306261914010320,,0,"chiller, demand response"
Energy management considering demand response resource in commercial building with chiller system and energy storage systems,27,2014,"… In CBs, consumption is reduced by fully or partially shutting down the chiller systems used … for chiller system and ESSs considering the participations to Korean demand response …",https://ieeexplore.ieee.org/abstract/document/7067239/,,0,"chiller, demand response"
Operation scheduling considering demand response in a commercial building with chiller system and energy storage system,15,2015,"… One of the new challenges is the demand response (DR) program, in which active end-users … Especially, the concept of emergency demand response program (EDRP) grew in the US, …",https://ieeexplore.ieee.org/abstract/document/7381008/,,0,"chiller, demand response"
Data-driven model predictive control for power demand management and fast demand response of commercial buildings using support vector regression,37,2022,… This study is focused on developing the module of chiller demand optimizer using data-… A fast chiller power demand response control strategy for buildings connected to smart grid. …,https://link.springer.com/article/10.1007/s12273-021-0811-x,,0,"chiller, demand response"
Evaluation of a fast power demand response strategy using active and passive building cold storages for smart grid applications,75,2015,… demand alternation potential for buildings involving both active and passive cold storages to support the demand response … stepped power demand reduction through shutting chiller(s) …,https://www.sciencedirect.com/science/article/pii/S0196890414010607,,0,"chiller, demand response"
A novel air-conditioning system for proactive power demand response to smart grid,77,2015,… program) can be realized by switching off some or all operating chillers immediately in respond to the real time power reduction requirements while having no impact on the indoor …,https://www.sciencedirect.com/science/article/pii/S0196890414008735,,0,"chiller, demand response"
Effect evaluation of chiller-side strategies in demand response of Chinese commercial buildings,5,2019,… The air conditioning systems are the most important demand response (DR) resource for commercial buildings. This is because the electricity demand of air-conditioning systems …,https://www.sciencedirect.com/science/article/pii/S1876610219310793,,0,"chiller, demand response"
A direct load control strategy of centralized air-conditioning systems for building fast demand response to urgent requests of smart grids,92,2018,"… In this paper, a fast demand response control strategy concerning a typical air-conditioning … such fast demand response method (ie, shutting down part of operating chillers) effective for …",https://www.sciencedirect.com/science/article/pii/S0926580517304478,,0,"chiller, demand response"
The chiller's electricity consumption simulation by considering the demand response program in power system,42,2019,"… which the total cooling loads of chillers supplied the cooling demand in each hour.(3) P i , t … multi-chiller system in the presence of time-of-use rate of cooling demand response program …",https://www.sciencedirect.com/science/article/pii/S135943111834170X,,0,"chiller, demand response"
Estimating demand response potential under coupled thermal inertia of building and air-conditioning system,72,2019,"… A simplified model of chiller provided by the authors’ previous work is adopted in this research [27]. In the dynamic process after the DR strategies are implemented, the heat balance …",https://www.sciencedirect.com/science/article/pii/S0378778818318991,,0,"chiller, demand response"
Building power demand response methods toward smart grid,95,2014,"… When treating the chiller power demand as one of the demand response sources, the accurate estimation of the power demand of chillers is very important. Sun et al. (Citation2009) …",https://www.tandfonline.com/doi/abs/10.1080/10789669.2014.929887,,0,"chiller, demand response"
A transient model for the thermal inertia of chilled-water systems during demand response,27,2017,"… Recently, the demand response (DR), which is a technology that is used to flatten the peak, … include shutting down chillers, intermittently cycling chillers, shutting down the chiller while …",https://www.sciencedirect.com/science/article/pii/S037877881631516X,,0,"chiller, demand response"
Measures to improve energy demand flexibility in buildings for demand response (DR): A review,318,2018,"… signals such as dynamic price and control signal directly for chiller demand response, even switched off chillers sometime to reduce the power demand [33]. In this case, the HVAC …",https://www.sciencedirect.com/science/article/pii/S0378778818310387,,0,"chiller, demand response"
Model predictive control for thermal energy storage and thermal comfort optimization of building demand response in smart grids,152,2019,"… The chillers always account for the largest power demand in … , the power demand reduction contributed by the chillers is … demand response strategy by shutting down part of operating …",https://www.sciencedirect.com/science/article/pii/S0306261919304441,,0,"chiller, demand response"
Real-time demand response from energy shifting in distributed multi-generation,217,2013,"… chillers) or heat (in absorption chillers) depending on the evolution of real-time energy prices (or the presence of specific DR signals), which also enhances significantly the demand …",https://ieeexplore.ieee.org/abstract/document/6670228/,,0,"chiller, demand response"
Model predictive control of thermal storage for demand response,58,2015,"… to prompt full curtailment of the main chiller, even without a demand response call. This significantly decreases the amount of cooling load that can be curtailed during the …",https://ieeexplore.ieee.org/abstract/document/7170857/,,0,"chiller, demand response"
Performance evaluation of conventional demand response at building-group-level under different electricity pricings,39,2016,"… performance of conventional demand response at building-… limitations of conventional demand response due to lack of … demand response, partial storage demand response, chiller …",https://www.sciencedirect.com/science/article/pii/S0378778816305710,,0,"chiller, demand response"
Effects and performance of a demand response strategy for active and passive building cold storage,15,2014,… Two chillers were shut down once the buildings received curtailment notification. Fig.2. … between demand response control strategy without active storage and optimal demand response …,https://www.sciencedirect.com/science/article/pii/S187661021403001X,,0,"chiller, demand response"
Cooling supply-based HVAC system control for fast demand response of buildings to urgent requests of smart grids,26,2016,… side) properly in accordance to the reduced cooling supply from chillers (cooling supply side) during demand response event while providing the solutions to the inherent operation …,https://www.sciencedirect.com/science/article/pii/S1876610216314552,,0,"chiller, demand response"
Model predictive control of commercial buildings in demand response programs in the presence of thermal storage,62,2019,"… these hours, the main chiller is used to provide cooling demand and the ice chiller for ice re-… tank, and therefore the cost of providing cooling demand increases. A sensitivity analysis for …",https://www.sciencedirect.com/science/article/pii/S0959652619302914,,0,"chiller, demand response"
An optimisation framework for thermal energy storage integration in a residential heat pump heating system,194,2017,… Thermal energy storage The thermal energy storage included in this study is a typical domestic hot water tank with 120–300 L volume range. The energy content of the ideally stratified …,https://www.sciencedirect.com/science/article/pii/S0306261916302045,,0,"heat pump, thermal energy storage"
Seasonal thermal energy storage with heat pumps and low temperatures in building projects—A comparative review,286,2015,"… thermal energy storage methods using a heat pump in terms of coefficient of performance (COP) of heat pump … the system, ie collector area and storage volume based on past building …",https://www.sciencedirect.com/science/article/pii/S1364032114010545,,0,"heat pump, thermal energy storage"
"A review of chemical heat pumps, thermodynamic cycles and thermal energy storage technologies for low grade heat utilisation",301,2013,"… and the future direction of thermal related technologies across all temperature ranges. This … , ie thermal energy storage, chemical heat pumps (thermo-chemical energy conversion) and …",https://www.sciencedirect.com/science/article/pii/S1359431112004620,,0,"heat pump, thermal energy storage"
Review on sorption materials and technologies for heat pumps and thermal energy storage,245,2017,… Sorption is used for absorption/adsorption heat pumps and for thermal energy storage. … /adsorption heat pumps (sorption refrigeration) and sorption for thermal energy storage (TES). …,https://www.sciencedirect.com/science/article/pii/S0960148116308497,,0,"heat pump, thermal energy storage"
An experimental study on a solar-assisted heat pump incorporated with PCM based thermal energy storage unit,13,2023,"… Considering the storage of solar energy, which is intermittent in nature, and its usage … of thermal performance of a water-to-water heat pump (HP) system with a thermal energy storage (…",https://www.sciencedirect.com/science/article/pii/S0360544223014299,,0,"heat pump, thermal energy storage"
"Nonlinear operational optimization of an industrial power-to-heat system with a high temperature heat pump, a thermal energy storage and wind energy",7,2023,"… compression heat pump is integrated. However, this study utilizes a Brayton cycle heat pump due to its flexibility at part loads and its ability to acquire sensible heat from the heat source. …",https://www.sciencedirect.com/science/article/pii/S0306261923006116,,0,"heat pump, thermal energy storage"
A comprehensive review of thermal energy storage,1122,2018,… thermal energy storages used for solar thermal applications. Joybari et al. [18] compiled a review on PCM for cold storage for … heat pumps where the ground heat exchanger extracts low-…,https://www.mdpi.com/2071-1050/10/1/191,,0,"heat pump, thermal energy storage"
Simulation and experiment of a photovoltaic—air source heat pump system with thermal energy storage for heating and domestic hot water supply,13,2023,… -central heating areas. … heat load can severely affect the efficacy of solar energy systems. This study creates and numerically simulates a PV-ASHP system with thermal energy storage (…,https://link.springer.com/article/10.1007/s12273-022-0960-6,,0,"heat pump, thermal energy storage"
Heating performance of swimming pool incorporated solar assisted heat pump and underground thermal energy storage tank: A case study,12,2022,"… heating system located in South Brazil. The main purpose of this study was to analyze the energy savings potential of the heat pump by … to water heat pumps, air-source heat pumps, and …",https://onlinelibrary.wiley.com/doi/abs/10.1002/er.7221,,0,"heat pump, thermal energy storage"
Demand reduction and energy saving potential of thermal energy storage integrated heat pumps,6,2023,… that operate a heat pump (HP) to thermally condition the application of interest. … thermal energy to the TES up to its maximum energy storage capacity and maximum application thermal …,https://www.sciencedirect.com/science/article/pii/S0140700723000348,,0,"heat pump, thermal energy storage"
Numerical and Experimental Analysis of a Low-GWP Heat Pump Coupled to Electrical and Thermal Energy Storage to Increase the Share of Renewables across …,6,2023,"… heat pump, which is assisted by a thermal energy storage tank, photovoltaic (PV) installation, and battery storage … The heat pump’s operation is validated against the experimental data. …",https://www.mdpi.com/2071-1050/15/6/4973,,0,"heat pump, thermal energy storage"
A review of thermal energy storage technologies for seasonal loops,200,2022,"… facing these methods of seasonal thermal energy storage, and … facilitate wider levels of adoption throughout energy systems. … enables heating provision without the need for heat pumps …",https://www.sciencedirect.com/science/article/pii/S0360544221024555,,0,"heat pump, thermal energy storage"
Quantifying demand flexibility of power-to-heat and thermal energy storage in the control of building heating systems,226,2018,… energy systems is highly restricted by power-to-heat conversion such as heat pumps and thermal energy storage … of the building energy system with thermal energy storage. To identify …,https://www.sciencedirect.com/science/article/pii/S0306261917316112,,0,"heat pump, thermal energy storage"
An overview of thermal energy storage systems,1262,2018,… One key function in thermal energy management is thermal energy storage (TES). … of thermal energy storage field is discussed. Role of TES in the contexts of different thermal energy …,https://www.sciencedirect.com/science/article/pii/S036054421732056X,,0,"heat pump, thermal energy storage"
Thermal energy storage system integration forms for a sustainable future,207,2016,"… due to the higher energy efficiency and milder environment … and discharge of thermal energy, the heat pump with the TES … with a heat pump, an aquifer thermal energy storage (ATES) …",https://www.sciencedirect.com/science/article/pii/S1364032116301095,,0,"heat pump, thermal energy storage"
Thermal energy storage in district heating and cooling systems: A review,381,2019,"… available thermal energy storage technologies, when combined with district heating and … When the electricity price is low (such as at night), the heat pumps can be used to transform …",https://www.sciencedirect.com/science/article/pii/S0306261919311481,,0,"heat pump, thermal energy storage"
Electric demand minimization of existing district chiller plants with rigid or flexible thermal demand,18,2021,"… demand flexibility could be achieved through flexible resources and/or district-scale demand side management … the electric demand of water-side HVAC assets (ie, chillers, pumps, and …",https://www.sciencedirect.com/science/article/pii/S030626192100194X,,0,"chiller, demand side management"
Demand side management in refrigeration applications,27,2017,"… In this section, how demand side management can be realized in the refrigeration sector is illustrated. All the refrigeration applications here considered (ie chiller and heat pumps; …",https://iieta.org/sites/default/files/Journals/IJHT/35.Sp01_08.pdf,http://scholar.google.com/https://iieta.org/sites/default/files/Journals/IJHT/35.Sp01_08.pdf,0,"chiller, demand side management"
Assessing the demand side management potential and the energy flexibility of heat pumps in buildings,76,2018,"… In this section, the process of how demand side management can be realized in the HVAC (heating ventilation and air conditioning) sector is discussed. Chillers and heat pumps, as said…",https://www.mdpi.com/1996-1073/11/7/1846,,0,"chiller, demand side management"
Modeling of demand side management options for commercial sector in Maharashtra,5,2014,"… demand and supply of electricity in Maharashtra, a shortage of 20% peak power was reported in year 2011-12. Demand side management (… returning from chiller and supplied by chiller …",https://www.sciencedirect.com/science/article/pii/S1876610214009709,,0,"chiller, demand side management"
Demand side management for a residential customer in multi-energy systems,114,2016,"… chiller efficiency, electrical efficiency and thermal efficiency of the CHP respectively. … , ie transformer, boiler, CHP, and absorption chiller, for a residential customer in MES are illustrated …",https://www.sciencedirect.com/science/article/pii/S2210670716300105,,0,"chiller, demand side management"
Optimized demand side management (DSM) of peak electricity demand by coupling low temperature thermal energy storage (TES) and solar PV,151,2018,… the ice TES systems have higher chiller energy consumptions than the conventional systems without ice TES due to the day and night chiller operation because of climatic conditions. …,https://www.sciencedirect.com/science/article/pii/S0306261917316616,,0,"chiller, demand side management"
Storing electricity as thermal energy at community level for demand side management,20,2020,"… The electricity demand of the community is satisfied by a grid connection, the cooling load is provided by an electric chiller and a district cooling system and the heating demand of the …",https://www.sciencedirect.com/science/article/pii/S0360544219324508,,0,"chiller, demand side management"
Thermal energy storage for industrial thermal loads and electricity demand side management,28,2022,… programming is superior to common chiller priority and storage priority … chiller and storage priority control. The aim of this work and analysis was to establish the optimum overall chiller …,https://www.sciencedirect.com/science/article/pii/S0196890422009682,,0,"chiller, demand side management"
Modeling and optimal energy operation considering probabilistic and sustainable renewable energy models and demand side management,13,2021,… the electric chiller at time t and scenario s into the electric chiller. η chil C shows the efficiency of cooling generated by the electrical chiller. The cooling generated by the electric chiller is …,https://www.sciencedirect.com/science/article/pii/S0378778820324750,,0,"chiller, demand side management"
Energy Efficiency and demand side management: A case study of a holistic energy concept in polymer processing,10,2018,… flexibility of consumers through use of demand side management (DSM) measures. [… chiller substitutes compression chillers partly to provide the base load. But the compression chillers …,https://www.sciencedirect.com/science/article/pii/S2351978918302142,,0,"chiller, demand side management"
Combined energy hub optimisation and demand side management for buildings,86,2016,"… demand side of the energy balance, leading to the formulation of demand side management … the supply-side characteristics of energy hubs with the demand side flexibility yielded by the …",https://www.sciencedirect.com/science/article/pii/S0378778816304765,,0,"chiller, demand side management"
"Optimal electrical, heating, cooling, and water management of integrated multi-energy systems considering demand-side management",6,2023,"… of demand-side management on the size of the IMES. However, the efficiency of thermal DR programs, ice storage systems, and electric chiller … electrical demand-side management and …",https://www.sciencedirect.com/science/article/pii/S0378779623002420,,0,"chiller, demand side management"
Model predictive control for demand side management in buildings: A survey,36,2021,"… This survey brings the most relevant works from the literature that addresses this problem, namely demand side management (DSM) as an integrated framework and model predictive …",https://www.sciencedirect.com/science/article/pii/S2210670721006545,,0,"chiller, demand side management"
Application of cold thermal energy storage (CTES) for building demand management in hot climates,43,2016,"… close to the 1050 kW c cooling capacity of chiller C (refer to Table 1). Hence, … demand side management in order to reduce the peak load so that only the most performing chiller (chiller …",https://www.sciencedirect.com/science/article/pii/S1359431116301788,,0,"chiller, demand side management"
Supply-demand side management of a building energy system driven by solar and biomass in Stockholm: A smart integration with minimal cost and emission,16,2023,"… with PVT panels to fulfill the space heating demand. Also, the absorption chiller unit is sized based on the year's hottest hour when the space cooling load reaches the maximum value. …",https://www.sciencedirect.com/science/article/pii/S0196890423007665,,0,"chiller, demand side management"
Optimization-based identification and quantification of demand-side management potential for distributed energy supply systems,29,2017,… identify the potential for demand-side management (DSM) in … chillers to compensate the heating demand reduction is limited by minimum part-load constraints of the adsorption chillers…,https://www.sciencedirect.com/science/article/pii/S0360544217310770,,0,"chiller, demand side management"
Optimal chiller loading in a district cooling system with thermal energy storage,146,2013,"… thermal loads account for a significant portion of peak energy consumption, thermal energy storage … Thermal energy storage gives a system the ability to shift loads temporally by …",https://www.sciencedirect.com/science/article/pii/S0360544212008432,,0,"chiller, thermal energy storage"
Optimizing performance of a bank of chillers with thermal energy storage,35,2016,"We consider the problem of electricity demand shifting for the cooling needs of a large institution, using a thermal energy storage (TES) tank. The system is comprised of a number …",https://www.sciencedirect.com/science/article/pii/S0306261916304317,,0,"chiller, thermal energy storage"
Model predictive control of central chiller plant with thermal energy storage via dynamic programming and mixed-integer linear programming,123,2014,"… multiple electrical chillers and a thermal energy storage (TES). Typically, the chillers are operated in … at every horizon, and the optimal chiller operations are obtained by solving an MILP …",https://ieeexplore.ieee.org/abstract/document/6899700/,,0,"chiller, thermal energy storage"
Dynamic performance analysis of a solar driving absorption chiller integrated with absorption thermal energy storage,21,2021,… Integrating the absorption heat storage into the absorption … absorption chiller with an absorption thermal energy storage … of an absorption chiller and absorption thermal energy storage is …,https://www.sciencedirect.com/science/article/pii/S0196890421009456,,0,"chiller, thermal energy storage"
A review of thermal energy storage technologies and control approaches for solar cooling,182,2015,"… absorption chillers. This is a more recent area of solar cooling research with the potential for improving the overall economics of solar thermal cooling systems, because high chiller …",https://www.sciencedirect.com/science/article/pii/S1364032114007485,,0,"chiller, thermal energy storage"
Thermal energy storage using absorption cycle and system: A comprehensive review,112,2020,"… capability, absorption thermal energy storage is attractive for the … thermal energy storage cycles are discussed in detail. Then, storage integration with a conventional absorption chiller/…",https://www.sciencedirect.com/science/article/pii/S0196890420300182,,0,"chiller, thermal energy storage"
Optimal scheduling of chiller plant with thermal energy storage using mixed integer linear programming,42,2013,"… problem for a campus central plant equipped with a bank of multiple electrical chillers and a Thermal Energy Storage (TES). Typically, the chillers are operated in ON/OFF modes to …",https://ieeexplore.ieee.org/abstract/document/6580284/,,0,"chiller, thermal energy storage"
Model predictive control for thermal energy storage assisted large central cooling systems,29,2019,… and high voltage chillers could be extremely high. This study proposes to use thermal energy storage (TES) to enhance energy efficiency of extremely large constant speed chillers. A …,https://www.sciencedirect.com/science/article/pii/S0360544219308175,,0,"chiller, thermal energy storage"
"Feasibility study of the application of a cooling energy storage system in a chiller plant of an office building located in Santiago, Chile",17,2019,"… for space heating, refrigeration (chillers), and service water heating. Moreover, the BLUE MAP scenario highlights the importance of integrating Thermal Energy Storage (TES) based on …",https://www.sciencedirect.com/science/article/pii/S0140700719300441,,0,"chiller, thermal energy storage"
Optimal scheduling of buildings with energy generation and thermal energy storage under dynamic electricity pricing using mixed-integer nonlinear …,206,2015,… problems of energy systems in building integrated with energy generation and thermal energy storage in this … The strategy can also reduce the on/off frequency of chillers significantly. …,https://www.sciencedirect.com/science/article/pii/S0306261915002378,,0,"chiller, thermal energy storage"
"… system integrating photovoltaic/thermal collectors, solar assisted heat pump, adsorption chiller and electrical energy storage: Dynamic and energy-economic …",101,2017,"… The produced solar thermal energy is used during the … thermal energy is used to drive an adsorption chiller providing the required space cooling. All year long, solar thermal energy in …",https://www.sciencedirect.com/science/article/pii/S0196890417302388,,0,"chiller, thermal energy storage"
Strategic control and cost optimization of thermal energy storage in buildings using EnergyPlus,108,2019,… This study uses EnergyPlus to minimize yearly energy use and energy cost by optimizing the chiller size (and auxiliary components) and by implementing a strategic control for …,https://www.sciencedirect.com/science/article/pii/S0306261919306427,,0,"chiller, thermal energy storage"
Energy efficient control of HVAC systems with ice cold thermal energy storage,70,2014,… In [7] predictive control design for a three-story office building equipped with two chillers with constant coefficient of performance and a thermal energy storage system is illustrated. …,https://www.sciencedirect.com/science/article/pii/S0959152414000328,,0,"chiller, thermal energy storage"
Application of an ice thermal energy storage system as ways of energy management in a multi-functional building,14,2015,"… with chilled water supplied by chillers along with three ISTs. During off-peak hours, built ice from the chiller plant would be stored in the three ice storage tanks. During peak hours, the …",https://pubs.aip.org/aip/jrse/article/7/2/023107/938987,,0,"chiller, thermal energy storage"
Design optimization of a district heating and cooling system with a borehole seasonal thermal energy storage,24,2023,"… , currently generated with a natural gas boiler and a chiller, is distributed to the buildings using heating and cooling networks. As simultaneous heating and cooling demand is assumed …",https://www.sciencedirect.com/science/article/pii/S0360544222023465,,0,"chiller, thermal energy storage"
Design of an ice thermal energy storage system for a building of hospitality operation,31,2015,"… The proximity of the chillers with ice thermal storage tanks in the 3rd basement to the AHU below (at the 4th level underground) shortens the piping, reduces its heat gain, and saves …",https://www.sciencedirect.com/science/article/pii/S0278431915000067,,0,"chiller, thermal energy storage"
Energetic evaluation of thermal energy storage options for high efficiency solar cooling systems,55,2017,… Thermal absorption chillers driven by solar energy have … High temperature absorption chillers (double- and triple-effect chillers… Thermal storage in a solar cooling plant provides a way to …,https://www.sciencedirect.com/science/article/pii/S0306261916317548,,0,"chiller, thermal energy storage"
